% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.448	4	9	45	9	6	2	133	0	0
0.448	5	23	45	9	1	8	421	0	0
0.448	6	8	45	9	2	4	217	0	0
0.448	9	17	45	9	1	14	775	0	0
0.448	10	1	45	9	1	18	967	0	0
0.448	11	2	45	9	1	26	1836	0	0
0.448	12	3	45	9	1	28	2196	0	0
0.448	13	4	45	9	1	18	967	0	0
0.449	1	10	45	10	2	8	421	0	0
0.449	2	16	45	10	2	4	217	0	0
0.449	4	22	45	10	4	12	597	0	0
0.449	5	23	45	10	1	8	421	0	0
0.449	6	14	45	10	3	8	421	0	0
0.449	9	17	45	10	1	14	775	0	0
0.449	10	1	45	10	1	18	967	0	0
0.449	11	2	45	10	1	26	1836	0	0
0.449	12	3	45	10	1	28	2196	0	0
0.449	13	18	45	10	17	0	81	0	0
0.45	1	11	46	1	3	12	597	0	0
0.45	2	21	46	1	1	10	469	0	0
0.45	4	6	46	1	2	14	775	0	0
0.45	5	23	46	1	1	8	421	0	0
0.45	6	15	46	1	1	2	133	0	0
0.45	9	17	46	1	1	14	775	0	0
0.45	10	1	46	1	1	18	967	0	0
0.45	11	2	46	1	1	26	1836	0	0
0.45	12	3	46	1	1	28	2196	0	0
0.45	13	4	46	1	1	18	967	0	0
0.451	1	20	46	2	1	4	217	0	0
0.451	2	16	46	2	2	4	217	0	0
0.451	4	12	46	2	1	8	421	0	0
0.451	5	23	46	2	1	8	421	0	0
0.451	6	7	46	2	4	10	469	0	0
0.451	9	17	46	2	1	14	775	0	0
0.451	10	1	46	2	1	18	967	0	0
0.451	11	2	46	2	1	26	1836	0	0
0.451	12	3	46	2	1	28	2196	0	0
0.451	13	18	46	2	17	0	81	0	0
0.452	1	5	46	3	4	10	469	0	0
0.452	2	21	46	3	1	10	469	0	0
0.452	4	19	46	3	3	6	309	0	0
0.452	5	23	46	3	1	8	421	0	0
0.452	6	8	46	3	2	4	217	0	0
0.452	9	17	46	3	1	14	775	0	0
0.452	10	1	46	3	1	18	967	0	0
0.452	11	2	46	3	1	26	1836	0	0
0.452	12	3	46	3	1	28	2196	0	0
0.452	13	4	46	3	1	18	967	0	0
0.453	1	10	46	4	2	8	421	0	0
0.453	2	21	46	4	1	10	469	0	0
0.453	4	9	46	4	6	2	133	0	0
0.453	5	23	46	4	1	8	421	0	0
0.453	6	14	46	4	3	8	421	0	0
0.453	9	17	46	4	1	14	775	0	0
0.453	10	1	46	4	1	18	967	0	0
0.453	11	2	46	4	1	26	1836	0	0
0.453	12	3	46	4	1	28	2196	0	0
0.453	13	4	46	4	1	18	967	0	0
0.454	1	13	46	5	5	6	309	0	0
0.454	2	16	46	5	2	4	217	0	0
0.454	4	22	46	5	4	12	597	0	0
0.454	5	23	46	5	1	8	421	0	0
0.454	6	7	46	5	4	10	469	0	0
0.454	9	17	46	5	1	14	775	0	0
0.454	10	1	46	5	1	18	967	0	0
0.454	11	2	46	5	1	26	1836	0	0
0.454	12	3	46	5	1	28	2196	0	0
0.454	13	18	46	5	17	0	81	0	0
0.455	1	11	46	6	3	12	597	0	0
0.455	2	21	46	6	1	10	469	0	0
0.455	4	6	46	6	2	14	775	0	0
0.455	5	23	46	6	1	8	421	0	0
0.455	6	15	46	6	1	2	133	0	0
0.455	9	17	46	6	1	14	775	0	0
0.455	10	1	46	6	1	18	967	0	0
0.455	11	2	46	6	1	26	1836	0	0
0.455	12	3	46	6	1	28	2196	0	0
0.455	13	4	46	6	1	18	967	0	0
0.456	1	5	46	7	4	10	469	0	0
0.456	2	16	46	7	2	4	217	0	0
0.456	4	12	46	7	1	8	421	0	0
0.456	5	23	46	7	1	8	421	0	0
0.456	6	8	46	7	2	4	217	0	0
0.456	9	17	46	7	1	14	775	0	0
0.456	10	1	46	7	1	18	967	0	0
0.456	11	2	46	7	1	26	1836	0	0
0.456	12	3	46	7	1	28	2196	0	0
0.456	13	4	46	7	1	18	967	0	0
0.457	1	20	46	8	1	4	217	0	0
0.457	2	21	46	8	1	10	469	0	0
0.457	4	19	46	8	3	6	309	0	0
0.457	5	23	46	8	1	8	421	0	0
0.457	6	14	46	8	3	8	421	0	0
0.457	9	17	46	8	1	14	775	0	0
0.457	10	1	46	8	1	18	967	0	0
0.457	11	2	46	8	1	26	1836	0	0
0.457	12	3	46	8	1	28	2196	0	0
0.457	13	18	46	8	17	0	81	0	0
0.458	1	10	46	9	2	8	421	0	0
0.458	2	16	46	9	2	4	217	0	0
0.458	4	9	46	9	6	2	133	0	0
0.458	5	23	46	9	1	8	421	0	0
0.458	6	7	46	9	4	10	469	0	0
0.458	9	17	46	9	1	14	775	0	0
0.458	10	1	46	9	1	18	967	0	0
0.458	11	2	46	9	1	26	1836	0	0
0.458	12	3	46	9	1	28	2196	0	0
0.458	13	4	46	9	1	18	967	0	0
0.459	1	13	46	10	5	6	309	0	0
0.459	2	21	46	10	1	10	469	0	0
0.459	4	22	46	10	4	12	597	0	0
0.459	5	23	46	10	1	8	421	0	0
0.459	6	15	46	10	1	2	133	0	0
0.459	9	17	46	10	1	14	775	0	0
0.459	10	1	46	10	1	18	967	0	0
0.459	11	2	46	10	1	26	1836	0	0
0.459	12	3	46	10	1	28	2196	0	0
0.459	13	18	46	10	17	0	81	0	0
0.46	1	11	47	1	3	12	597	0	0
0.46	2	16	47	1	2	4	217	0	0
0.46	4	6	47	1	2	14	775	0	0
0.46	5	23	47	1	1	8	421	0	0
0.46	6	8	47	1	2	4	217	0	0
0.46	9	17	47	1	1	14	775	0	0
0.46	10	1	47	1	1	18	967	0	0
0.46	11	2	47	1	1	26	1836	0	0
0.46	12	3	47	1	1	28	2196	0	0
0.46	13	4	47	1	1	18	967	0	0
0.461	1	5	47	2	4	10	469	0	0
0.461	2	21	47	2	1	10	469	0	0
0.461	4	12	47	2	1	8	421	0	0
0.461	5	23	47	2	1	8	421	0	0
0.461	6	14	47	2	3	8	421	0	0
0.461	9	17	47	2	1	14	775	0	0
0.461	10	1	47	2	1	18	967	0	0
0.461	11	2	47	2	1	26	1836	0	0
0.461	12	3	47	2	1	28	2196	0	0
0.461	13	4	47	2	1	18	967	0	0
0.462	1	20	47	3	1	4	217	0	0
0.462	2	16	47	3	2	4	217	0	0
0.462	4	19	47	3	3	6	309	0	0
0.462	5	23	47	3	1	8	421	0	0
0.462	6	7	47	3	4	10	469	0	0
0.462	9	17	47	3	1	14	775	0	0
0.462	10	1	47	3	1	18	967	0	0
0.462	11	2	47	3	1	26	1836	0	0
0.462	12	3	47	3	1	28	2196	0	0
0.462	13	18	47	3	17	0	81	0	0
0.463	1	10	47	4	2	8	421	0	0
0.463	2	21	47	4	1	10	469	0	0
0.463	4	22	47	4	4	12	597	0	0
0.463	5	23	47	4	1	8	421	0	0
0.463	6	15	47	4	1	2	133	0	0
0.463	9	17	47	4	1	14	775	0	0
0.463	10	1	47	4	1	18	967	0	0
0.463	11	2	47	4	1	26	1836	0	0
0.463	12	3	47	4	1	28	2196	0	0
0.463	13	4	47	4	1	18	967	0	0
0.464	1	13	47	5	5	6	309	0	0
0.464	2	16	47	5	2	4	217	0	0
0.464	4	9	47	5	6	2	133	0	0
0.464	5	23	47	5	1	8	421	0	0
0.464	6	14	47	5	3	8	421	0	0
0.464	9	17	47	5	1	14	775	0	0
0.464	10	1	47	5	1	18	967	0	0
0.464	11	2	47	5	1	26	1836	0	0
0.464	12	3	47	5	1	28	2196	0	0
0.464	13	4	47	5	1	18	967	0	0
0.465	1	11	47	6	3	12	597	0	0
0.465	2	21	47	6	1	10	469	0	0
0.465	4	6	47	6	2	14	775	0	0
0.465	5	23	47	6	1	8	421	0	0
0.465	6	8	47	6	2	4	217	0	0
0.465	9	17	47	6	1	14	775	0	0
0.465	10	1	47	6	1	18	967	0	0
0.465	11	2	47	6	1	26	1836	0	0
0.465	12	3	47	6	1	28	2196	0	0
0.465	13	18	47	6	17	0	81	0	0
0.466	1	5	47	7	4	10	469	0	0
0.466	2	16	47	7	2	4	217	0	0
0.466	4	12	47	7	1	8	421	0	0
0.466	5	23	47	7	1	8	421	0	0
0.466	6	7	47	7	4	10	469	0	0
0.466	9	17	47	7	1	14	775	0	0
0.466	10	1	47	7	1	18	967	0	0
0.466	11	2	47	7	1	26	1836	0	0
0.466	12	3	47	7	1	28	2196	0	0
0.466	13	4	47	7	1	18	967	0	0
0.467	1	20	47	8	1	4	217	0	0
0.467	2	21	47	8	1	10	469	0	0
0.467	4	19	47	8	3	6	309	0	0
0.467	5	23	47	8	1	8	421	0	0
0.467	6	15	47	8	1	2	133	0	0
0.467	9	17	47	8	1	14	775	0	0
0.467	10	1	47	8	1	18	967	0	0
0.467	11	2	47	8	1	26	1836	0	0
0.467	12	3	47	8	1	28	2196	0	0
0.467	13	18	47	8	17	0	81	0	0
0.468	1	10	47	9	2	8	421	0	0
0.468	2	16	47	9	2	4	217	0	0
0.468	4	22	47	9	4	12	597	0	0
0.468	5	23	47	9	1	8	421	0	0
0.468	6	14	47	9	3	8	421	0	0
0.468	9	17	47	9	1	14	775	0	0
0.468	10	1	47	9	1	18	967	0	0
0.468	11	2	47	9	1	26	1836	0	0
0.468	12	3	47	9	1	28	2196	0	0
0.468	13	4	47	9	1	18	967	0	0
0.469	1	13	47	10	5	6	309	0	0
0.469	2	21	47	10	1	10	469	0	0
0.469	4	9	47	10	6	2	133	0	0
0.469	5	23	47	10	1	8	421	0	0
0.469	6	8	47	10	2	4	217	0	0
0.469	9	17	47	10	1	14	775	0	0
0.469	10	1	47	10	1	18	967	0	0
0.469	11	2	47	10	1	26	1836	0	0
0.469	12	3	47	10	1	28	2196	0	0
0.469	13	4	47	10	1	18	967	0	0
0.47	1	11	48	1	3	12	597	0	0
0.47	2	21	48	1	1	10	469	0	0
0.47	4	6	48	1	2	14	775	0	0
0.47	5	23	48	1	1	8	421	0	0
0.47	6	7	48	1	4	10	469	0	0
0.47	9	17	48	1	1	14	775	0	0
0.47	10	1	48	1	1	18	967	0	0
0.47	11	2	48	1	1	26	1836	0	0
0.47	12	3	48	1	1	28	2196	0	0
0.47	13	18	48	1	17	0	81	0	0
0.471	1	5	48	2	4	10	469	0	0
0.471	2	16	48	2	2	4	217	0	0
0.471	4	12	48	2	1	8	421	0	0
0.471	5	23	48	2	1	8	421	0	0
0.471	6	15	48	2	1	2	133	0	0
0.471	9	17	48	2	1	14	775	0	0
0.471	10	1	48	2	1	18	967	0	0
0.471	11	2	48	2	1	26	1836	0	0
0.471	12	3	48	2	1	28	2196	0	0
0.471	13	4	48	2	1	18	967	0	0
0.472	1	20	48	3	1	4	217	0	0
0.472	2	21	48	3	1	10	469	0	0
0.472	4	22	48	3	4	12	597	0	0
0.472	5	23	48	3	1	8	421	0	0
0.472	6	14	48	3	3	8	421	0	0
0.472	9	17	48	3	1	14	775	0	0
0.472	10	1	48	3	1	18	967	0	0
0.472	11	2	48	3	1	26	1836	0	0
0.472	12	3	48	3	1	28	2196	0	0
0.472	13	4	48	3	1	18	967	0	0
0.473	1	10	48	4	2	8	421	0	0
0.473	2	16	48	4	2	4	217	0	0
0.473	4	19	48	4	3	6	309	0	0
0.473	5	23	48	4	1	8	421	0	0
0.473	6	7	48	4	4	10	469	0	0
0.473	9	17	48	4	1	14	775	0	0
0.473	10	1	48	4	1	18	967	0	0
0.473	11	2	48	4	1	26	1836	0	0
0.473	12	3	48	4	1	28	2196	0	0
0.473	13	18	48	4	17	0	81	0	0
0.474	1	11	48	5	3	12	597	0	0
0.474	2	21	48	5	1	10	469	0	0
0.474	4	9	48	5	6	2	133	0	0
0.474	5	23	48	5	1	8	421	0	0
0.474	6	8	48	5	2	4	217	0	0
0.474	9	17	48	5	1	14	775	0	0
0.474	10	1	48	5	1	18	967	0	0
0.474	11	2	48	5	1	26	1836	0	0
0.474	12	3	48	5	1	28	2196	0	0
0.474	13	4	48	5	1	18	967	0	0
0.475	1	13	48	6	5	6	309	0	0
0.475	2	16	48	6	2	4	217	0	0
0.475	4	6	48	6	2	14	775	0	0
0.475	5	23	48	6	1	8	421	0	0
0.475	6	14	48	6	3	8	421	0	0
0.475	9	17	48	6	1	14	775	0	0
0.475	10	1	48	6	1	18	967	0	0
0.475	11	2	48	6	1	26	1836	0	0
0.475	12	3	48	6	1	28	2196	0	0
0.475	13	18	48	6	17	0	81	0	0
0.476	1	5	48	7	4	10	469	0	0
0.476	2	21	48	7	1	10	469	0	0
0.476	4	12	48	7	1	8	421	0	0
0.476	5	23	48	7	1	8	421	0	0
0.476	6	15	48	7	1	2	133	0	0
0.476	9	17	48	7	1	14	775	0	0
0.476	10	1	48	7	1	18	967	0	0
0.476	11	2	48	7	1	26	1836	0	0
0.476	12	3	48	7	1	28	2196	0	0
0.476	13	4	48	7	1	18	967	0	0
0.477	1	10	48	8	2	8	421	0	0
0.477	2	16	48	8	2	4	217	0	0
0.477	4	22	48	8	4	12	597	0	0
0.477	5	23	48	8	1	8	421	0	0
0.477	6	7	48	8	4	10	469	0	0
0.477	9	17	48	8	1	14	775	0	0
0.477	10	1	48	8	1	18	967	0	0
0.477	11	2	48	8	1	26	1836	0	0
0.477	12	3	48	8	1	28	2196	0	0
0.477	13	4	48	8	1	18	967	0	0
0.478	1	20	48	9	1	4	217	0	0
0.478	2	21	48	9	1	10	469	0	0
0.478	4	19	48	9	3	6	309	0	0
0.478	5	23	48	9	1	8	421	0	0
0.478	6	8	48	9	2	4	217	0	0
0.478	9	17	48	9	1	14	775	0	0
0.478	10	1	48	9	1	18	967	0	0
0.478	11	2	48	9	1	26	1836	0	0
0.478	12	3	48	9	1	28	2196	0	0
0.478	13	18	48	9	17	0	81	0	0
0.479	1	11	48	10	3	12	597	0	0
0.479	2	16	48	10	2	4	217	0	0
0.479	4	6	48	10	2	14	775	0	0
0.479	5	23	48	10	1	8	421	0	0
0.479	6	14	48	10	3	8	421	0	0
0.479	9	17	48	10	1	14	775	0	0
0.479	10	1	48	10	1	18	967	0	0
0.479	11	2	48	10	1	26	1836	0	0
0.479	12	3	48	10	1	28	2196	0	0
0.479	13	4	48	10	1	18	967	0	0
0.48	1	13	49	1	5	6	309	0	0
0.48	2	21	49	1	1	10	469	0	0
0.48	4	9	49	1	6	2	133	0	0
0.48	5	23	49	1	1	8	421	0	0
0.48	6	15	49	1	1	2	133	0	0
0.48	9	17	49	1	1	14	775	0	0
0.48	10	1	49	1	1	18	967	0	0
0.48	11	2	49	1	1	26	1836	0	0
0.48	12	3	49	1	1	28	2196	0	0
0.48	13	18	49	1	17	0	81	0	0
0.481	1	5	49	2	4	10	469	0	0
0.481	2	16	49	2	2	4	217	0	0
0.481	4	12	49	2	1	8	421	0	0
0.481	5	23	49	2	1	8	421	0	0
0.481	6	7	49	2	4	10	469	0	0
0.481	9	17	49	2	1	14	775	0	0
0.481	10	1	49	2	1	18	967	0	0
0.481	11	2	49	2	1	26	1836	0	0
0.481	12	3	49	2	1	28	2196	0	0
0.481	13	4	49	2	1	18	967	0	0
0.482	1	10	49	3	2	8	421	0	0
0.482	2	21	49	3	1	10	469	0	0
0.482	4	22	49	3	4	12	597	0	0
0.482	5	23	49	3	1	8	421	0	0
0.482	6	8	49	3	2	4	217	0	0
0.482	9	17	49	3	1	14	775	0	0
0.482	10	1	49	3	1	18	967	0	0
0.482	11	2	49	3	1	26	1836	0	0
0.482	12	3	49	3	1	28	2196	0	0
0.482	13	4	49	3	1	18	967	0	0
0.483	1	20	49	4	1	4	217	0	0
0.483	2	16	49	4	2	4	217	0	0
0.483	4	19	49	4	3	6	309	0	0
0.483	5	23	49	4	1	8	421	0	0
0.483	6	14	49	4	3	8	421	0	0
0.483	9	17	49	4	1	14	775	0	0
0.483	10	1	49	4	1	18	967	0	0
0.483	11	2	49	4	1	26	1836	0	0
0.483	12	3	49	4	1	28	2196	0	0
0.483	13	18	49	4	17	0	81	0	0
0.484	1	11	49	5	3	12	597	0	0
0.484	2	21	49	5	1	10	469	0	0
0.484	4	6	49	5	2	14	775	0	0
0.484	5	23	49	5	1	8	421	0	0
0.484	6	7	49	5	4	10	469	0	0
0.484	9	17	49	5	1	14	775	0	0
0.484	10	1	49	5	1	18	967	0	0
0.484	11	2	49	5	1	26	1836	0	0
0.484	12	3	49	5	1	28	2196	0	0
0.484	13	4	49	5	1	18	967	0	0
0.485	1	5	49	6	4	10	469	0	0
0.485	2	21	49	6	1	10	469	0	0
0.485	4	9	49	6	6	2	133	0	0
0.485	5	23	49	6	1	8	421	0	0
0.485	6	15	49	6	1	2	133	0	0
0.485	9	17	49	6	1	14	775	0	0
0.485	10	1	49	6	1	18	967	0	0
0.485	11	2	49	6	1	26	1836	0	0
0.485	12	3	49	6	1	28	2196	0	0
0.485	13	4	49	6	1	18	967	0	0
0.486	1	13	49	7	5	6	309	0	0
0.486	2	16	49	7	2	4	217	0	0
0.486	4	12	49	7	1	8	421	0	0
0.486	5	23	49	7	1	8	421	0	0
0.486	6	8	49	7	2	4	217	0	0
0.486	9	17	49	7	1	14	775	0	0
0.486	10	1	49	7	1	18	967	0	0
0.486	11	2	49	7	1	26	1836	0	0
0.486	12	3	49	7	1	28	2196	0	0
0.486	13	18	49	7	17	0	81	0	0
0.487	1	10	49	8	2	8	421	0	0
0.487	2	21	49	8	1	10	469	0	0
0.487	4	22	49	8	4	12	597	0	0
0.487	5	23	49	8	1	8	421	0	0
0.487	6	14	49	8	3	8	421	0	0
0.487	9	17	49	8	1	14	775	0	0
0.487	10	1	49	8	1	18	967	0	0
0.487	11	2	49	8	1	26	1836	0	0
0.487	12	3	49	8	1	28	2196	0	0
0.487	13	4	49	8	1	18	967	0	0
0.488	1	11	49	9	3	12	597	0	0
0.488	2	16	49	9	2	4	217	0	0
0.488	4	19	49	9	3	6	309	0	0
0.488	5	23	49	9	1	8	421	0	0
0.488	6	7	49	9	4	10	469	0	0
0.488	9	17	49	9	1	14	775	0	0
0.488	10	1	49	9	1	18	967	0	0
0.488	11	2	49	9	1	26	1836	0	0
0.488	12	3	49	9	1	28	2196	0	0
0.488	13	18	49	9	17	0	81	0	0
0.489	1	20	49	10	1	4	217	0	0
0.489	2	21	49	10	1	10	469	0	0
0.489	4	6	49	10	2	14	775	0	0
0.489	5	23	49	10	1	8	421	0	0
0.489	6	15	49	10	1	2	133	0	0
0.489	9	17	49	10	1	14	775	0	0
0.489	10	1	49	10	1	18	967	0	0
0.489	11	2	49	10	1	26	1836	0	0
0.489	12	3	49	10	1	28	2196	0	0
0.489	13	4	49	10	1	18	967	0	0
0.49	1	5	50	1	4	10	469	0	0
0.49	2	16	50	1	2	4	217	0	0
0.49	4	12	50	1	1	8	421	0	0
0.49	5	23	50	1	1	8	421	0	0
0.49	6	8	50	1	2	4	217	0	0
0.49	9	17	50	1	1	14	775	0	0
0.49	10	1	50	1	1	18	967	0	0
0.49	11	2	50	1	1	26	1836	0	0
0.49	12	3	50	1	1	28	2196	0	0
0.49	13	4	50	1	1	18	967	0	0
0.491	1	13	50	2	5	6	309	0	0
0.491	2	21	50	2	1	10	469	0	0
0.491	4	9	50	2	6	2	133	0	0
0.491	5	23	50	2	1	8	421	0	0
0.491	6	14	50	2	3	8	421	0	0
0.491	9	17	50	2	1	14	775	0	0
0.491	10	1	50	2	1	18	967	0	0
0.491	11	2	50	2	1	26	1836	0	0
0.491	12	3	50	2	1	28	2196	0	0
0.491	13	18	50	2	17	0	81	0	0
0.492	1	10	50	3	2	8	421	0	0
0.492	2	16	50	3	2	4	217	0	0
0.492	4	22	50	3	4	12	597	0	0
0.492	5	23	50	3	1	8	421	0	0
0.492	6	7	50	3	4	10	469	0	0
0.492	9	17	50	3	1	14	775	0	0
0.492	10	1	50	3	1	18	967	0	0
0.492	11	2	50	3	1	26	1836	0	0
0.492	12	3	50	3	1	28	2196	0	0
0.492	13	4	50	3	1	18	967	0	0
0.493	1	11	50	4	3	12	597	0	0
0.493	2	21	50	4	1	10	469	0	0
0.493	4	19	50	4	3	6	309	0	0
0.493	5	23	50	4	1	8	421	0	0
0.493	6	15	50	4	1	2	133	0	0
0.493	9	17	50	4	1	14	775	0	0
0.493	10	1	50	4	1	18	967	0	0
0.493	11	2	50	4	1	26	1836	0	0
0.493	12	3	50	4	1	28	2196	0	0
0.493	13	4	50	4	1	18	967	0	0
0.494	1	20	50	5	1	4	217	0	0
0.494	2	16	50	5	2	4	217	0	0
0.494	4	6	50	5	2	14	775	0	0
0.494	5	23	50	5	1	8	421	0	0
0.494	6	8	50	5	2	4	217	0	0
0.494	9	17	50	5	1	14	775	0	0
0.494	10	1	50	5	1	18	967	0	0
0.494	11	2	50	5	1	26	1836	0	0
0.494	12	3	50	5	1	28	2196	0	0
0.494	13	18	50	5	17	0	81	0	0
0.495	1	5	50	6	4	10	469	0	0
0.495	2	21	50	6	1	10	469	0	0
0.495	4	12	50	6	1	8	421	0	0
0.495	5	23	50	6	1	8	421	0	0
0.495	6	14	50	6	3	8	421	0	0
0.495	9	17	50	6	1	14	775	0	0
0.495	10	1	50	6	1	18	967	0	0
0.495	11	2	50	6	1	26	1836	0	0
0.495	12	3	50	6	1	28	2196	0	0
0.495	13	4	50	6	1	18	967	0	0
0.496	1	13	50	7	5	6	309	0	0
0.496	2	16	50	7	2	4	217	0	0
0.496	4	22	50	7	4	12	597	0	0
0.496	5	23	50	7	1	8	421	0	0
0.496	6	7	50	7	4	10	469	0	0
0.496	9	17	50	7	1	14	775	0	0
0.496	10	1	50	7	1	18	967	0	0
0.496	11	2	50	7	1	26	1836	0	0
0.496	12	3	50	7	1	28	2196	0	0
0.496	13	18	50	7	17	0	81	0	0
0.497	1	10	50	8	2	8	421	0	0
0.497	2	21	50	8	1	10	469	0	0
0.497	4	9	50	8	6	2	133	0	0
0.497	5	23	50	8	1	8	421	0	0
0.497	6	15	50	8	1	2	133	0	0
0.497	9	17	50	8	1	14	775	0	0
0.497	10	1	50	8	1	18	967	0	0
0.497	11	2	50	8	1	26	1836	0	0
0.497	12	3	50	8	1	28	2196	0	0
0.497	13	4	50	8	1	18	967	0	0
0.498	1	11	50	9	3	12	597	0	0
0.498	2	16	50	9	2	4	217	0	0
0.498	4	6	50	9	2	14	775	0	0
0.498	5	23	50	9	1	8	421	0	0
0.498	6	8	50	9	2	4	217	0	0
0.498	9	17	50	9	1	14	775	0	0
0.498	10	1	50	9	1	18	967	0	0
0.498	11	2	50	9	1	26	1836	0	0
0.498	12	3	50	9	1	28	2196	0	0
0.498	13	4	50	9	1	18	967	0	0
0.499	1	5	50	10	4	10	469	0	0
0.499	2	21	50	10	1	10	469	0	0
0.499	4	19	50	10	3	6	309	0	0
0.499	5	23	50	10	1	8	421	0	0
0.499	6	14	50	10	3	8	421	0	0
0.499	9	17	50	10	1	14	775	0	0
0.499	10	1	50	10	1	18	967	0	0
0.499	11	2	50	10	1	26	1836	0	0
0.499	12	3	50	10	1	28	2196	0	0
0.499	13	18	50	10	17	0	81	0	0
