% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.178	4	5	18	9	2	16	903	0	0
0.178	6	7	18	9	1	8	421	0	0
0.178	7	10	18	9	3	8	421	0	0
0.178	8	20	18	9	1	0	81	0	0
0.178	9	21	18	9	2	0	81	0	0
0.178	10	1	18	9	1	8	421	0	0
0.178	11	2	18	9	1	16	903	0	0
0.178	12	3	18	9	1	8	421	0	0
0.178	13	4	18	9	1	2	133	0	0
0.179	1	18	18	10	2	12	597	0	0
0.179	2	14	18	10	2	4	217	0	0
0.179	3	8	18	10	6	0	81	0	0
0.179	4	19	18	10	1	14	775	0	0
0.179	6	23	18	10	2	18	967	0	0
0.179	7	9	18	10	2	2	133	0	0
0.179	8	20	18	10	1	0	81	0	0
0.179	9	6	18	10	1	2	133	0	0
0.179	10	1	18	10	1	8	421	0	0
0.179	11	2	18	10	1	16	903	0	0
0.179	12	3	18	10	1	8	421	0	0
0.179	13	4	18	10	1	2	133	0	0
0.18	1	22	19	1	1	10	469	0	0
0.18	2	15	19	1	1	12	597	0	0
0.18	3	16	19	1	2	2	133	0	0
0.18	4	5	19	1	2	16	903	0	0
0.18	6	13	19	1	3	8	421	0	0
0.18	7	11	19	1	1	8	421	0	0
0.18	8	20	19	1	1	0	81	0	0
0.18	9	12	19	1	3	0	81	0	0
0.18	10	1	19	1	1	8	421	0	0
0.18	11	2	19	1	1	16	903	0	0
0.18	12	3	19	1	1	8	421	0	0
0.18	13	4	19	1	1	2	133	0	0
0.181	1	18	19	2	2	12	597	0	0
0.181	2	14	19	2	2	4	217	0	0
0.181	3	8	19	2	6	0	81	0	0
0.181	4	5	19	2	2	16	903	0	0
0.181	6	7	19	2	1	8	421	0	0
0.181	7	10	19	2	3	8	421	0	0
0.181	8	20	19	2	1	0	81	0	0
0.181	9	21	19	2	2	0	81	0	0
0.181	10	1	19	2	1	8	421	0	0
0.181	11	2	19	2	1	16	903	0	0
0.181	12	3	19	2	1	8	421	0	0
0.181	13	4	19	2	1	2	133	0	0
0.182	1	22	19	3	1	10	469	0	0
0.182	2	15	19	3	1	12	597	0	0
0.182	3	17	19	3	1	18	967	0	0
0.182	4	19	19	3	1	14	775	0	0
0.182	6	23	19	3	2	18	967	0	0
0.182	7	9	19	3	2	2	133	0	0
0.182	8	20	19	3	1	0	81	0	0
0.182	9	6	19	3	1	2	133	0	0
0.182	10	1	19	3	1	8	421	0	0
0.182	11	2	19	3	1	16	903	0	0
0.182	12	3	19	3	1	8	421	0	0
0.182	13	4	19	3	1	2	133	0	0
0.183	1	18	19	4	2	12	597	0	0
0.183	2	14	19	4	2	4	217	0	0
0.183	3	8	19	4	6	0	81	0	0
0.183	4	5	19	4	2	16	903	0	0
0.183	6	13	19	4	3	8	421	0	0
0.183	7	11	19	4	1	8	421	0	0
0.183	8	20	19	4	1	0	81	0	0
0.183	9	12	19	4	3	0	81	0	0
0.183	10	1	19	4	1	8	421	0	0
0.183	11	2	19	4	1	16	903	0	0
0.183	12	3	19	4	1	8	421	0	0
0.183	13	4	19	4	1	2	133	0	0
0.184	1	22	19	5	1	10	469	0	0
0.184	2	15	19	5	1	12	597	0	0
0.184	3	16	19	5	2	2	133	0	0
0.184	4	19	19	5	1	14	775	0	0
0.184	6	7	19	5	1	8	421	0	0
0.184	7	10	19	5	3	8	421	0	0
0.184	8	20	19	5	1	0	81	0	0
0.184	9	21	19	5	2	0	81	0	0
0.184	10	1	19	5	1	8	421	0	0
0.184	11	2	19	5	1	16	903	0	0
0.184	12	3	19	5	1	8	421	0	0
0.184	13	4	19	5	1	2	133	0	0
0.185	1	18	19	6	2	12	597	0	0
0.185	2	14	19	6	2	4	217	0	0
0.185	3	17	19	6	1	18	967	0	0
0.185	4	5	19	6	2	16	903	0	0
0.185	6	23	19	6	2	18	967	0	0
0.185	7	11	19	6	1	8	421	0	0
0.185	8	20	19	6	1	0	81	0	0
0.185	9	6	19	6	1	2	133	0	0
0.185	10	1	19	6	1	8	421	0	0
0.185	11	2	19	6	1	16	903	0	0
0.185	12	3	19	6	1	8	421	0	0
0.185	13	4	19	6	1	2	133	0	0
0.186	1	22	19	7	1	10	469	0	0
0.186	2	15	19	7	1	12	597	0	0
0.186	3	8	19	7	6	0	81	0	0
0.186	4	19	19	7	1	14	775	0	0
0.186	6	13	19	7	3	8	421	0	0
0.186	7	9	19	7	2	2	133	0	0
0.186	8	20	19	7	1	0	81	0	0
0.186	9	12	19	7	3	0	81	0	0
0.186	10	1	19	7	1	8	421	0	0
0.186	11	2	19	7	1	16	903	0	0
0.186	12	3	19	7	1	8	421	0	0
0.186	13	4	19	7	1	2	133	0	0
0.187	1	18	19	8	2	12	597	0	0
0.187	2	15	19	8	1	12	597	0	0
0.187	3	17	19	8	1	18	967	0	0
0.187	4	5	19	8	2	16	903	0	0
0.187	6	7	19	8	1	8	421	0	0
0.187	7	10	19	8	3	8	421	0	0
0.187	8	20	19	8	1	0	81	0	0
0.187	9	6	19	8	1	2	133	0	0
0.187	10	1	19	8	1	8	421	0	0
0.187	11	2	19	8	1	16	903	0	0
0.187	12	3	19	8	1	8	421	0	0
0.187	13	4	19	8	1	2	133	0	0
0.188	1	22	19	9	1	10	469	0	0
0.188	2	14	19	9	2	4	217	0	0
0.188	3	16	19	9	2	2	133	0	0
0.188	4	19	19	9	1	14	775	0	0
0.188	6	23	19	9	2	18	967	0	0
0.188	7	11	19	9	1	8	421	0	0
0.188	8	20	19	9	1	0	81	0	0
0.188	9	21	19	9	2	0	81	0	0
0.188	10	1	19	9	1	8	421	0	0
0.188	11	2	19	9	1	16	903	0	0
0.188	12	3	19	9	1	8	421	0	0
0.188	13	4	19	9	1	2	133	0	0
0.189	1	18	19	10	2	12	597	0	0
0.189	2	15	19	10	1	12	597	0	0
0.189	3	8	19	10	6	0	81	0	0
0.189	4	5	19	10	2	16	903	0	0
0.189	6	13	19	10	3	8	421	0	0
0.189	7	9	19	10	2	2	133	0	0
0.189	8	20	19	10	1	0	81	0	0
0.189	9	6	19	10	1	2	133	0	0
0.189	10	1	19	10	1	8	421	0	0
0.189	11	2	19	10	1	16	903	0	0
0.189	12	3	19	10	1	8	421	0	0
0.189	13	4	19	10	1	2	133	0	0
0.19	1	22	20	1	1	10	469	0	0
0.19	2	14	20	1	2	4	217	0	0
0.19	3	8	20	1	6	0	81	0	0
0.19	4	19	20	1	1	14	775	0	0
0.19	6	7	20	1	1	8	421	0	0
0.19	7	10	20	1	3	8	421	0	0
0.19	8	20	20	1	1	0	81	0	0
0.19	9	12	20	1	3	0	81	0	0
0.19	10	1	20	1	1	8	421	0	0
0.19	11	2	20	1	1	16	903	0	0
0.19	12	3	20	1	1	8	421	0	0
0.19	13	4	20	1	1	2	133	0	0
0.191	1	18	20	2	2	12	597	0	0
0.191	2	15	20	2	1	12	597	0	0
0.191	3	17	20	2	1	18	967	0	0
0.191	4	5	20	2	2	16	903	0	0
0.191	6	23	20	2	2	18	967	0	0
0.191	7	11	20	2	1	8	421	0	0
0.191	8	20	20	2	1	0	81	0	0
0.191	9	21	20	2	2	0	81	0	0
0.191	10	1	20	2	1	8	421	0	0
0.191	11	2	20	2	1	16	903	0	0
0.191	12	3	20	2	1	8	421	0	0
0.191	13	4	20	2	1	2	133	0	0
0.192	1	22	20	3	1	10	469	0	0
0.192	2	14	20	3	2	4	217	0	0
0.192	3	16	20	3	2	2	133	0	0
0.192	4	19	20	3	1	14	775	0	0
0.192	6	13	20	3	3	8	421	0	0
0.192	7	10	20	3	3	8	421	0	0
0.192	8	20	20	3	1	0	81	0	0
0.192	9	6	20	3	1	2	133	0	0
0.192	10	1	20	3	1	8	421	0	0
0.192	11	2	20	3	1	16	903	0	0
0.192	12	3	20	3	1	8	421	0	0
0.192	13	4	20	3	1	2	133	0	0
0.193	1	18	20	4	2	12	597	0	0
0.193	2	15	20	4	1	12	597	0	0
0.193	3	17	20	4	1	18	967	0	0
0.193	4	5	20	4	2	16	903	0	0
0.193	6	23	20	4	2	18	967	0	0
0.193	7	9	20	4	2	2	133	0	0
0.193	8	20	20	4	1	0	81	0	0
0.193	9	12	20	4	3	0	81	0	0
0.193	10	1	20	4	1	8	421	0	0
0.193	11	2	20	4	1	16	903	0	0
0.193	12	3	20	4	1	8	421	0	0
0.193	13	4	20	4	1	2	133	0	0
0.194	1	22	20	5	1	10	469	0	0
0.194	2	14	20	5	2	4	217	0	0
0.194	3	8	20	5	6	0	81	0	0
0.194	4	19	20	5	1	14	775	0	0
0.194	6	7	20	5	1	8	421	0	0
0.194	7	11	20	5	1	8	421	0	0
0.194	8	20	20	5	1	0	81	0	0
0.194	9	21	20	5	2	0	81	0	0
0.194	10	1	20	5	1	8	421	0	0
0.194	11	2	20	5	1	16	903	0	0
0.194	12	3	20	5	1	8	421	0	0
0.194	13	4	20	5	1	2	133	0	0
0.195	1	18	20	6	2	12	597	0	0
0.195	2	15	20	6	1	12	597	0	0
0.195	3	16	20	6	2	2	133	0	0
0.195	4	5	20	6	2	16	903	0	0
0.195	6	13	20	6	3	8	421	0	0
0.195	7	10	20	6	3	8	421	0	0
0.195	8	20	20	6	1	0	81	0	0
0.195	9	6	20	6	1	2	133	0	0
0.195	10	1	20	6	1	8	421	0	0
0.195	11	2	20	6	1	16	903	0	0
0.195	12	3	20	6	1	8	421	0	0
0.195	13	4	20	6	1	2	133	0	0
0.196	1	22	20	7	1	10	469	0	0
0.196	2	14	20	7	2	4	217	0	0
0.196	3	8	20	7	6	0	81	0	0
0.196	4	19	20	7	1	14	775	0	0
0.196	6	23	20	7	2	18	967	0	0
0.196	7	9	20	7	2	2	133	0	0
0.196	8	20	20	7	1	0	81	0	0
0.196	9	12	20	7	3	0	81	0	0
0.196	10	1	20	7	1	8	421	0	0
0.196	11	2	20	7	1	16	903	0	0
0.196	12	3	20	7	1	8	421	0	0
0.196	13	4	20	7	1	2	133	0	0
0.197	1	18	20	8	2	12	597	0	0
0.197	2	15	20	8	1	12	597	0	0
0.197	3	17	20	8	1	18	967	0	0
0.197	4	5	20	8	2	16	903	0	0
0.197	6	7	20	8	1	8	421	0	0
0.197	7	11	20	8	1	8	421	0	0
0.197	8	20	20	8	1	0	81	0	0
0.197	9	6	20	8	1	2	133	0	0
0.197	10	1	20	8	1	8	421	0	0
0.197	11	2	20	8	1	16	903	0	0
0.197	12	3	20	8	1	8	421	0	0
0.197	13	4	20	8	1	2	133	0	0
0.198	1	22	20	9	1	10	469	0	0
0.198	2	14	20	9	2	4	217	0	0
0.198	3	16	20	9	2	2	133	0	0
0.198	4	19	20	9	1	14	775	0	0
0.198	6	13	20	9	3	8	421	0	0
0.198	7	10	20	9	3	8	421	0	0
0.198	8	20	20	9	1	0	81	0	0
0.198	9	21	20	9	2	0	81	0	0
0.198	10	1	20	9	1	8	421	0	0
0.198	11	2	20	9	1	16	903	0	0
0.198	12	3	20	9	1	8	421	0	0
0.198	13	4	20	9	1	2	133	0	0
0.199	1	18	20	10	2	12	597	0	0
0.199	2	15	20	10	1	12	597	0	0
0.199	3	8	20	10	6	0	81	0	0
0.199	4	5	20	10	2	16	903	0	0
0.199	6	23	20	10	2	18	967	0	0
0.199	7	9	20	10	2	2	133	0	0
0.199	8	20	20	10	1	0	81	0	0
0.199	9	6	20	10	1	2	133	0	0
0.199	10	1	20	10	1	8	421	0	0
0.199	11	2	20	10	1	16	903	0	0
0.199	12	3	20	10	1	8	421	0	0
0.199	13	4	20	10	1	2	133	0	0
0.2	1	22	21	1	1	10	469	0	0
0.2	2	14	21	1	2	4	217	0	0
0.2	3	17	21	1	1	18	967	0	0
0.2	4	19	21	1	1	14	775	0	0
0.2	6	7	21	1	1	8	421	0	0
0.2	7	11	21	1	1	8	421	0	0
0.2	8	20	21	1	1	0	81	0	0
0.2	9	12	21	1	3	0	81	0	0
0.2	10	1	21	1	1	8	421	0	0
0.2	11	2	21	1	1	16	903	0	0
0.2	12	3	21	1	1	8	421	0	0
0.2	13	4	21	1	1	2	133	0	0
0.201	1	18	21	2	2	12	597	0	0
0.201	2	15	21	2	1	12	597	0	0
0.201	3	17	21	2	1	18	967	0	0
0.201	4	5	21	2	2	16	903	0	0
0.201	6	13	21	2	3	8	421	0	0
0.201	7	10	21	2	3	8	421	0	0
0.201	8	20	21	2	1	0	81	0	0
0.201	9	21	21	2	2	0	81	0	0
0.201	10	1	21	2	1	8	421	0	0
0.201	11	2	21	2	1	16	903	0	0
0.201	12	3	21	2	1	8	421	0	0
0.201	13	4	21	2	1	2	133	0	0
0.202	1	22	21	3	1	10	469	0	0
0.202	2	14	21	3	2	4	217	0	0
0.202	3	16	21	3	2	2	133	0	0
0.202	4	19	21	3	1	14	775	0	0
0.202	6	23	21	3	2	18	967	0	0
0.202	7	9	21	3	2	2	133	0	0
0.202	8	20	21	3	1	0	81	0	0
0.202	9	6	21	3	1	2	133	0	0
0.202	10	1	21	3	1	8	421	0	0
0.202	11	2	21	3	1	16	903	0	0
0.202	12	3	21	3	1	8	421	0	0
0.202	13	4	21	3	1	2	133	0	0
0.203	1	18	21	4	2	12	597	0	0
0.203	2	15	21	4	1	12	597	0	0
0.203	3	8	21	4	6	0	81	0	0
0.203	4	5	21	4	2	16	903	0	0
0.203	6	7	21	4	1	8	421	0	0
0.203	7	11	21	4	1	8	421	0	0
0.203	8	20	21	4	1	0	81	0	0
0.203	9	12	21	4	3	0	81	0	0
0.203	10	1	21	4	1	8	421	0	0
0.203	11	2	21	4	1	16	903	0	0
0.203	12	3	21	4	1	8	421	0	0
0.203	13	4	21	4	1	2	133	0	0
0.204	1	22	21	5	1	10	469	0	0
0.204	2	15	21	5	1	12	597	0	0
0.204	3	17	21	5	1	18	967	0	0
0.204	4	19	21	5	1	14	775	0	0
0.204	6	13	21	5	3	8	421	0	0
0.204	7	10	21	5	3	8	421	0	0
0.204	8	20	21	5	1	0	81	0	0
0.204	9	6	21	5	1	2	133	0	0
0.204	10	1	21	5	1	8	421	0	0
0.204	11	2	21	5	1	16	903	0	0
0.204	12	3	21	5	1	8	421	0	0
0.204	13	4	21	5	1	2	133	0	0
0.205	1	18	21	6	2	12	597	0	0
0.205	2	14	21	6	2	4	217	0	0
0.205	3	16	21	6	2	2	133	0	0
0.205	4	5	21	6	2	16	903	0	0
0.205	6	23	21	6	2	18	967	0	0
0.205	7	9	21	6	2	2	133	0	0
0.205	8	20	21	6	1	0	81	0	0
0.205	9	21	21	6	2	0	81	0	0
0.205	10	1	21	6	1	8	421	0	0
0.205	11	2	21	6	1	16	903	0	0
0.205	12	3	21	6	1	8	421	0	0
0.205	13	4	21	6	1	2	133	0	0
0.206	1	22	21	7	1	10	469	0	0
0.206	2	15	21	7	1	12	597	0	0
0.206	3	17	21	7	1	18	967	0	0
0.206	4	19	21	7	1	14	775	0	0
0.206	6	7	21	7	1	8	421	0	0
0.206	7	11	21	7	1	8	421	0	0
0.206	8	20	21	7	1	0	81	0	0
0.206	9	6	21	7	1	2	133	0	0
0.206	10	1	21	7	1	8	421	0	0
0.206	11	2	21	7	1	16	903	0	0
0.206	12	3	21	7	1	8	421	0	0
0.206	13	4	21	7	1	2	133	0	0
0.207	1	18	21	8	2	12	597	0	0
0.207	2	14	21	8	2	4	217	0	0
0.207	3	8	21	8	6	0	81	0	0
0.207	4	5	21	8	2	16	903	0	0
0.207	6	13	21	8	3	8	421	0	0
0.207	7	10	21	8	3	8	421	0	0
0.207	8	20	21	8	1	0	81	0	0
0.207	9	12	21	8	3	0	81	0	0
0.207	10	1	21	8	1	8	421	0	0
0.207	11	2	21	8	1	16	903	0	0
0.207	12	3	21	8	1	8	421	0	0
0.207	13	4	21	8	1	2	133	0	0
0.208	1	22	21	9	1	10	469	0	0
0.208	2	15	21	9	1	12	597	0	0
0.208	3	16	21	9	2	2	133	0	0
0.208	4	19	21	9	1	14	775	0	0
0.208	6	23	21	9	2	18	967	0	0
0.208	7	9	21	9	2	2	133	0	0
0.208	9	21	21	9	2	0	81	0	0
0.208	10	1	21	9	1	8	421	0	0
0.208	11	2	21	9	1	16	903	0	0
0.208	12	3	21	9	1	8	421	0	0
0.208	13	4	21	9	1	2	133	0	0
0.209	1	18	21	10	2	12	597	0	0
0.209	2	14	21	10	2	4	217	0	0
0.209	3	17	21	10	1	18	967	0	0
0.209	4	5	21	10	2	16	903	0	0
0.209	6	7	21	10	1	8	421	0	0
0.209	7	11	21	10	1	8	421	0	0
0.209	8	20	21	10	1	0	81	0	0
0.209	9	6	21	10	1	2	133	0	0
0.209	10	1	21	10	1	8	421	0	0
0.209	11	2	21	10	1	16	903	0	0
0.209	12	3	21	10	1	8	421	0	0
0.209	13	4	21	10	1	2	133	0	0
0.21	1	22	22	1	1	10	469	0	0
0.21	2	15	22	1	1	12	597	0	0
0.21	3	8	22	1	6	0	81	0	0
0.21	4	19	22	1	1	14	775	0	0
0.21	6	13	22	1	3	8	421	0	0
0.21	7	10	22	1	3	8	421	0	0
0.21	8	20	22	1	1	0	81	0	0
0.21	9	12	22	1	3	0	81	0	0
0.21	10	1	22	1	1	8	421	0	0
0.21	11	2	22	1	1	16	903	0	0
0.21	12	3	22	1	1	8	421	0	0
0.21	13	4	22	1	1	2	133	0	0
0.211	1	18	22	2	2	12	597	0	0
0.211	2	14	22	2	2	4	217	0	0
0.211	3	16	22	2	2	2	133	0	0
0.211	4	5	22	2	2	16	903	0	0
0.211	6	23	22	2	2	18	967	0	0
0.211	7	11	22	2	1	8	421	0	0
0.211	9	21	22	2	2	0	81	0	0
0.211	10	1	22	2	1	8	421	0	0
0.211	11	2	22	2	1	16	903	0	0
0.211	12	3	22	2	1	8	421	0	0
0.211	13	4	22	2	1	2	133	0	0
0.212	1	22	22	3	1	10	469	0	0
0.212	2	15	22	3	1	12	597	0	0
0.212	3	8	22	3	6	0	81	0	0
0.212	4	19	22	3	1	14	775	0	0
0.212	6	7	22	3	1	8	421	0	0
0.212	7	9	22	3	2	2	133	0	0
0.212	8	20	22	3	1	0	81	0	0
0.212	9	6	22	3	1	2	133	0	0
0.212	10	1	22	3	1	8	421	0	0
0.212	11	2	22	3	1	16	903	0	0
0.212	12	3	22	3	1	8	421	0	0
0.212	13	4	22	3	1	2	133	0	0
0.213	1	18	22	4	2	12	597	0	0
0.213	2	14	22	4	2	4	217	0	0
0.213	3	17	22	4	1	18	967	0	0
0.213	4	5	22	4	2	16	903	0	0
0.213	6	23	22	4	2	18	967	0	0
0.213	7	10	22	4	3	8	421	0	0
0.213	8	20	22	4	1	0	81	0	0
0.213	9	12	22	4	3	0	81	0	0
0.213	10	1	22	4	1	8	421	0	0
0.213	11	2	22	4	1	16	903	0	0
0.213	12	3	22	4	1	8	421	0	0
0.213	13	4	22	4	1	2	133	0	0
0.214	1	22	22	5	1	10	469	0	0
0.214	2	15	22	5	1	12	597	0	0
0.214	3	16	22	5	2	2	133	0	0
0.214	4	19	22	5	1	14	775	0	0
0.214	6	13	22	5	3	8	421	0	0
0.214	7	11	22	5	1	8	421	0	0
0.214	8	20	22	5	1	0	81	0	0
0.214	9	6	22	5	1	2	133	0	0
0.214	10	1	22	5	1	8	421	0	0
0.214	11	2	22	5	1	16	903	0	0
0.214	12	3	22	5	1	8	421	0	0
0.214	13	4	22	5	1	2	133	0	0
0.215	1	18	22	6	2	12	597	0	0
0.215	2	14	22	6	2	4	217	0	0
0.215	3	17	22	6	1	18	967	0	0
0.215	4	5	22	6	2	16	903	0	0
0.215	6	7	22	6	1	8	421	0	0
0.215	7	9	22	6	2	2	133	0	0
0.215	8	20	22	6	1	0	81	0	0
0.215	9	21	22	6	2	0	81	0	0
0.215	10	1	22	6	1	8	421	0	0
0.215	11	2	22	6	1	16	903	0	0
0.215	12	3	22	6	1	8	421	0	0
0.215	13	4	22	6	1	2	133	0	0
0.216	1	22	22	7	1	10	469	0	0
0.216	2	15	22	7	1	12	597	0	0
0.216	3	8	22	7	6	0	81	0	0
0.216	4	19	22	7	1	14	775	0	0
0.216	6	23	22	7	2	18	967	0	0
0.216	7	11	22	7	1	10	469	0	0
0.216	8	20	22	7	1	28	2196	0	0
0.216	9	6	22	7	1	2	133	0	0
0.216	10	1	22	7	1	14	775	0	0
0.216	11	2	22	7	1	22	1383	0	0
0.216	12	3	22	7	1	20	1191	0	0
0.216	13	4	22	7	1	2	133	0	0
0.217	1	18	22	8	2	12	597	0	0
0.217	2	14	22	8	2	4	217	0	0
0.217	3	17	22	8	1	18	967	0	0
0.217	4	5	22	8	2	16	903	0	0
0.217	6	13	22	8	3	8	421	0	0
0.217	7	11	22	8	1	10	469	0	0
0.217	8	20	22	8	1	28	2196	0	0
0.217	9	12	22	8	3	0	81	0	0
0.217	10	1	22	8	1	14	775	0	0
0.217	11	2	22	8	1	22	1383	0	0
0.217	12	3	22	8	1	20	1191	0	0
0.217	13	4	22	8	1	2	133	0	0
0.218	1	22	22	9	1	10	469	0	0
0.218	2	15	22	9	1	12	597	0	0
0.218	3	16	22	9	2	2	133	0	0
0.218	4	5	22	9	2	16	903	0	0
0.218	6	7	22	9	1	8	421	0	0
0.218	7	10	22	9	3	8	421	0	0
0.218	8	20	22	9	1	0	81	0	0
0.218	9	21	22	9	2	0	81	0	0
0.218	10	1	22	9	1	8	421	0	0
0.218	11	2	22	9	1	16	903	0	0
0.218	12	3	22	9	1	8	421	0	0
0.218	13	4	22	9	1	2	133	0	0
0.219	1	18	22	10	2	12	597	0	0
0.219	2	15	22	10	1	12	597	0	0
0.219	3	17	22	10	1	18	967	0	0
0.219	4	19	22	10	1	14	775	0	0
0.219	6	23	22	10	2	18	967	0	0
0.219	7	9	22	10	2	2	133	0	0
0.219	8	20	22	10	1	0	81	0	0
0.219	9	6	22	10	1	2	133	0	0
0.219	10	1	22	10	1	8	421	0	0
0.219	11	2	22	10	1	16	903	0	0
0.219	12	3	22	10	1	8	421	0	0
0.219	13	4	22	10	1	2	133	0	0
0.22	1	22	23	1	1	10	469	0	0
0.22	2	14	23	1	2	4	217	0	0
0.22	3	8	23	1	6	0	81	0	0
0.22	4	5	23	1	2	16	903	0	0
0.22	6	13	23	1	3	8	421	0	0
0.22	7	10	23	1	3	8	421	0	0
0.22	8	20	23	1	1	0	81	0	0
0.22	9	12	23	1	3	0	81	0	0
0.22	10	1	23	1	1	8	421	0	0
0.22	11	2	23	1	1	16	903	0	0
0.22	12	3	23	1	1	8	421	0	0
0.22	13	4	23	1	1	2	133	0	0
0.221	1	18	23	2	2	12	597	0	0
0.221	2	15	23	2	1	12	597	0	0
0.221	3	16	23	2	2	2	133	0	0
0.221	4	19	23	2	1	14	775	0	0
0.221	6	7	23	2	1	8	421	0	0
0.221	7	10	23	2	3	8	421	0	0
0.221	8	20	23	2	1	0	81	0	0
0.221	9	21	23	2	2	0	81	0	0
0.221	10	1	23	2	1	8	421	0	0
0.221	11	2	23	2	1	16	903	0	0
0.221	12	3	23	2	1	8	421	0	0
0.221	13	4	23	2	1	2	133	0	0
0.222	1	22	23	3	1	10	469	0	0
0.222	2	14	23	3	2	4	217	0	0
0.222	3	17	23	3	1	18	967	0	0
0.222	4	5	23	3	2	16	903	0	0
0.222	6	23	23	3	2	18	967	0	0
0.222	7	9	23	3	2	2	133	0	0
0.222	8	20	23	3	1	0	81	0	0
0.222	9	21	23	3	2	0	81	0	0
0.222	10	1	23	3	1	8	421	0	0
0.222	11	2	23	3	1	16	903	0	0
0.222	12	3	23	3	1	8	421	0	0
0.222	13	4	23	3	1	2	133	0	0
0.223	1	18	23	4	2	12	597	0	0
0.223	2	15	23	4	1	12	597	0	0
0.223	3	8	23	4	6	0	81	0	0
0.223	4	19	23	4	1	14	775	0	0
0.223	6	13	23	4	3	8	421	0	0
0.223	7	11	23	4	1	8	421	0	0
0.223	8	20	23	4	1	28	2196	0	0
0.223	9	6	23	4	1	2	133	0	0
0.223	10	1	23	4	1	14	775	0	0
0.223	11	2	23	4	1	22	1383	0	0
0.223	12	3	23	4	1	20	1191	0	0
0.223	13	4	23	4	1	2	133	0	0
0.224	1	22	23	5	1	10	469	0	0
0.224	2	14	23	5	2	4	217	0	0
0.224	3	16	23	5	2	2	133	0	0
0.224	4	5	23	5	2	16	903	0	0
0.224	6	7	23	5	1	8	421	0	0
0.224	7	10	23	5	3	8	421	0	0
0.224	8	20	23	5	1	28	2196	0	0
0.224	9	12	23	5	3	0	81	0	0
0.224	10	1	23	5	1	14	775	0	0
0.224	11	2	23	5	1	22	1383	0	0
0.224	12	3	23	5	1	20	1191	0	0
0.224	13	4	23	5	1	2	133	0	0
0.225	1	18	23	6	2	12	597	0	0
0.225	2	15	23	6	1	12	597	0	0
0.225	3	8	23	6	6	0	81	0	0
0.225	4	19	23	6	1	14	775	0	0
0.225	6	23	23	6	2	18	967	0	0
0.225	7	9	23	6	2	2	133	0	0
0.225	8	20	23	6	1	0	81	0	0
0.225	9	6	23	6	1	2	133	0	0
0.225	10	1	23	6	1	8	421	0	0
0.225	11	2	23	6	1	16	903	0	0
0.225	12	3	23	6	1	8	421	0	0
0.225	13	4	23	6	1	2	133	0	0
0.226	1	22	23	7	1	10	469	0	0
0.226	2	14	23	7	2	4	217	0	0
0.226	3	17	23	7	1	18	967	0	0
0.226	4	5	23	7	2	16	903	0	0
0.226	6	13	23	7	3	8	421	0	0
0.226	7	11	23	7	1	8	421	0	0
0.226	8	20	23	7	1	0	81	0	0
0.226	9	21	23	7	2	0	81	0	0
0.226	10	1	23	7	1	8	421	0	0
0.226	11	2	23	7	1	16	903	0	0
0.226	12	3	23	7	1	8	421	0	0
0.226	13	4	23	7	1	2	133	0	0
0.227	1	18	23	8	2	12	597	0	0
0.227	2	15	23	8	1	12	597	0	0
0.227	3	16	23	8	2	2	133	0	0
0.227	4	19	23	8	1	14	775	0	0
0.227	6	7	23	8	1	8	421	0	0
0.227	7	10	23	8	3	8	421	0	0
0.227	8	20	23	8	1	0	81	0	0
0.227	9	6	23	8	1	2	133	0	0
0.227	10	1	23	8	1	8	421	0	0
0.227	11	2	23	8	1	16	903	0	0
0.227	12	3	23	8	1	8	421	0	0
0.227	13	4	23	8	1	2	133	0	0
0.228	1	22	23	9	1	10	469	0	0
0.228	2	14	23	9	2	4	217	0	0
0.228	3	17	23	9	1	18	967	0	0
0.228	4	5	23	9	2	16	903	0	0
0.228	6	23	23	9	2	18	967	0	0
0.228	7	9	23	9	2	2	133	0	0
0.228	8	20	23	9	1	0	81	0	0
0.228	9	12	23	9	3	0	81	0	0
0.228	10	1	23	9	1	8	421	0	0
0.228	11	2	23	9	1	16	903	0	0
0.228	12	3	23	9	1	8	421	0	0
0.228	13	4	23	9	1	2	133	0	0
0.229	1	18	23	10	2	12	597	0	0
0.229	2	15	23	10	1	12	597	0	0
0.229	3	8	23	10	6	0	81	0	0
0.229	4	19	23	10	1	14	775	0	0
0.229	6	13	23	10	3	8	421	0	0
0.229	7	11	23	10	1	8	421	0	0
0.229	8	20	23	10	1	0	81	0	0
0.229	9	21	23	10	2	0	81	0	0
0.229	10	1	23	10	1	8	421	0	0
0.229	11	2	23	10	1	16	903	0	0
0.229	12	3	23	10	1	8	421	0	0
0.229	13	4	23	10	1	2	133	0	0
0.23	1	22	24	1	1	10	469	0	0
0.23	2	14	24	1	2	4	217	0	0
0.23	3	16	24	1	2	2	133	0	0
0.23	4	5	24	1	2	16	903	0	0
0.23	6	7	24	1	1	8	421	0	0
0.23	7	10	24	1	3	8	421	0	0
0.23	8	20	24	1	1	28	2196	0	0
0.23	9	6	24	1	1	2	133	0	0
0.23	10	1	24	1	1	8	421	0	0
0.23	11	2	24	1	1	16	903	0	0
0.23	12	3	24	1	1	20	1191	0	0
0.23	13	4	24	1	1	2	133	0	0
0.231	1	18	24	2	2	12	597	0	0
0.231	2	15	24	2	1	12	597	0	0
