% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.392	13	4	40	3	1	28	2292
0.393	1	22	40	4	1	4	105
0.393	1	18	40	4	2	2	65
0.393	2	15	40	4	1	4	105
0.393	2	14	40	4	2	8	209
0.393	3	17	40	4	1	12	201
0.393	3	16	40	4	2	6	101
0.393	6	7	40	4	1	8	137
0.393	6	23	40	4	2	2	41
0.393	6	13	40	4	3	4	69
0.393	7	11	40	4	1	6	101
0.393	7	9	40	4	2	14	253
0.393	7	10	40	4	3	12	201
0.393	8	20	40	4	1	10	501
0.393	9	6	40	4	1	2	41
0.393	10	1	40	4	1	18	999
0.393	11	2	40	4	1	12	621
0.393	12	3	40	4	1	28	2292
0.393	13	4	40	4	1	28	2292
0.394	1	22	40	5	1	4	105
0.394	1	18	40	5	2	2	65
0.394	2	15	40	5	1	4	105
0.394	2	14	40	5	2	8	209
0.394	3	17	40	5	1	12	201
0.394	3	16	40	5	2	6	101
0.394	6	7	40	5	1	8	137
0.394	6	23	40	5	2	2	41
0.394	6	13	40	5	3	4	69
0.394	7	11	40	5	1	6	101
0.394	7	9	40	5	2	14	253
0.394	7	10	40	5	3	12	201
0.394	8	20	40	5	1	10	501
0.394	9	6	40	5	1	2	41
0.394	10	1	40	5	1	18	999
0.394	11	2	40	5	1	12	621
0.394	12	3	40	5	1	28	2292
0.394	13	4	40	5	1	28	2292
0.395	1	22	40	6	1	4	105
0.395	1	18	40	6	2	2	65
0.395	2	15	40	6	1	4	105
0.395	2	14	40	6	2	8	209
0.395	3	17	40	6	1	12	201
0.395	3	16	40	6	2	6	101
0.395	6	7	40	6	1	8	137
0.395	6	23	40	6	2	2	41
0.395	6	13	40	6	3	4	69
0.395	7	11	40	6	1	6	101
0.395	7	9	40	6	2	14	253
0.395	7	10	40	6	3	12	201
0.395	8	20	40	6	1	10	501
0.395	9	6	40	6	1	2	41
0.395	10	1	40	6	1	18	999
0.395	11	2	40	6	1	12	621
0.395	12	3	40	6	1	28	2292
0.395	13	4	40	6	1	28	2292
0.396	1	22	40	7	1	4	105
0.396	1	18	40	7	2	2	65
0.396	2	15	40	7	1	4	105
0.396	2	14	40	7	2	8	209
0.396	3	17	40	7	1	12	201
0.396	3	16	40	7	2	6	101
0.396	6	7	40	7	1	8	137
0.396	6	23	40	7	2	2	41
0.396	6	13	40	7	3	4	69
0.396	7	11	40	7	1	6	101
0.396	7	9	40	7	2	14	253
0.396	7	10	40	7	3	12	201
0.396	8	20	40	7	1	10	501
0.396	9	6	40	7	1	2	41
0.396	10	1	40	7	1	18	999
0.396	11	2	40	7	1	12	621
0.396	12	3	40	7	1	28	2292
0.396	13	4	40	7	1	28	2292
0.397	1	22	40	8	1	4	105
0.397	1	18	40	8	2	2	65
0.397	2	15	40	8	1	4	105
0.397	2	14	40	8	2	8	209
0.397	3	17	40	8	1	12	201
0.397	3	16	40	8	2	6	101
0.397	6	7	40	8	1	8	137
0.397	6	23	40	8	2	2	41
0.397	6	13	40	8	3	4	69
0.397	7	11	40	8	1	6	101
0.397	7	9	40	8	2	14	253
0.397	7	10	40	8	3	12	201
0.397	8	20	40	8	1	10	501
0.397	9	6	40	8	1	2	41
0.397	10	1	40	8	1	18	999
0.397	11	2	40	8	1	12	621
0.397	12	3	40	8	1	28	2292
0.397	13	4	40	8	1	28	2292
0.398	1	22	40	9	1	4	105
0.398	1	18	40	9	2	2	65
0.398	2	15	40	9	1	4	105
0.398	2	14	40	9	2	8	209
0.398	3	17	40	9	1	12	201
0.398	3	16	40	9	2	6	101
0.398	6	7	40	9	1	8	137
0.398	6	23	40	9	2	2	41
0.398	6	13	40	9	3	4	69
0.398	7	11	40	9	1	6	101
0.398	7	9	40	9	2	14	253
0.398	7	10	40	9	3	12	201
0.398	8	20	40	9	1	10	501
0.398	9	6	40	9	1	2	41
0.398	10	1	40	9	1	18	999
0.398	11	2	40	9	1	12	621
0.398	12	3	40	9	1	28	2292
0.398	13	4	40	9	1	28	2292
0.399	1	22	40	10	1	4	105
0.399	1	18	40	10	2	2	65
0.399	2	15	40	10	1	4	105
0.399	2	14	40	10	2	8	209
0.399	3	17	40	10	1	12	201
0.399	3	16	40	10	2	6	101
0.399	6	7	40	10	1	8	137
0.399	6	23	40	10	2	2	41
0.399	6	13	40	10	3	4	69
0.399	7	11	40	10	1	6	101
0.399	7	9	40	10	2	14	253
0.399	7	10	40	10	3	12	201
0.399	8	20	40	10	1	10	501
0.399	9	6	40	10	1	2	41
0.399	10	1	40	10	1	18	999
0.399	11	2	40	10	1	12	621
0.399	12	3	40	10	1	28	2292
0.399	13	4	40	10	1	28	2292
0.4	1	22	41	1	1	4	105
0.4	1	18	41	1	2	2	65
0.4	2	15	41	1	1	4	105
0.4	2	14	41	1	2	8	209
0.4	3	17	41	1	1	12	201
0.4	3	16	41	1	2	6	101
0.4	6	7	41	1	1	8	137
0.4	6	23	41	1	2	2	41
0.4	6	13	41	1	3	4	69
0.4	7	11	41	1	1	6	101
0.4	7	9	41	1	2	14	253
0.4	7	10	41	1	3	12	201
0.4	8	20	41	1	1	10	501
0.4	9	6	41	1	1	2	41
0.4	10	1	41	1	1	18	999
0.4	11	2	41	1	1	12	621
0.4	12	3	41	1	1	28	2292
0.4	13	4	41	1	1	28	2292
0.401	1	22	41	2	1	6	153
0.401	1	18	41	2	2	2	65
0.401	2	15	41	2	1	4	105
0.401	2	14	41	2	2	8	209
0.401	3	17	41	2	1	16	309
0.401	3	16	41	2	2	6	101
0.401	4	19	41	2	1	2	65
0.401	6	7	41	2	1	8	137
0.401	6	23	41	2	2	2	41
0.401	6	13	41	2	3	4	69
0.401	7	11	41	2	1	6	101
0.401	7	9	41	2	2	14	253
0.401	7	10	41	2	3	12	201
0.401	8	20	41	2	1	8	437
0.401	9	6	41	2	1	0	26
0.401	10	1	41	2	1	18	999
0.401	11	2	41	2	1	12	621
0.401	12	3	41	2	1	28	2292
0.401	13	4	41	2	1	28	2292
0.402	1	22	41	3	1	4	105
0.402	1	18	41	3	2	4	105
0.402	2	15	41	3	1	4	105
0.402	2	14	41	3	2	12	301
0.402	3	17	41	3	1	12	201
0.402	3	16	41	3	2	6	101
0.402	4	19	41	3	1	2	65
0.402	4	5	41	3	2	6	153
0.402	6	7	41	3	1	8	137
0.402	6	23	41	3	2	6	101
0.402	6	13	41	3	3	4	69
0.402	7	11	41	3	1	6	101
0.402	7	9	41	3	2	18	325
0.402	7	10	41	3	3	12	201
0.402	8	20	41	3	1	10	501
0.402	9	6	41	3	1	2	41
0.402	10	1	41	3	1	18	999
0.402	11	2	41	3	1	12	621
0.402	12	3	41	3	1	28	2292
0.402	13	4	41	3	1	28	2292
0.403	1	22	41	4	1	4	105
0.403	1	18	41	4	2	2	65
0.403	2	15	41	4	1	6	153
0.403	2	14	41	4	2	12	301
0.403	3	17	41	4	1	14	253
0.403	3	16	41	4	2	6	101
0.403	4	19	41	4	1	2	65
0.403	4	5	41	4	2	6	153
0.403	6	7	41	4	1	8	137
0.403	6	23	41	4	2	2	41
0.403	6	13	41	4	3	24	533
0.403	7	11	41	4	1	8	137
0.403	7	9	41	4	2	20	389
0.403	7	10	41	4	3	10	157
0.403	8	20	41	4	1	10	501
0.403	9	6	41	4	1	4	69
0.403	9	12	41	4	3	0	26
0.403	10	1	41	4	1	20	1239
0.403	11	2	41	4	1	12	621
0.403	12	3	41	4	1	28	2292
0.403	13	4	41	4	1	28	2292
0.404	1	22	41	5	1	4	105
0.404	1	18	41	5	2	2	65
0.404	2	15	41	5	1	4	105
0.404	2	14	41	5	2	8	209
0.404	3	17	41	5	1	12	201
0.404	3	16	41	5	2	6	101
0.404	4	19	41	5	1	2	65
0.404	4	5	41	5	2	6	153
0.404	6	7	41	5	1	8	137
0.404	6	23	41	5	2	2	41
0.404	6	13	41	5	3	4	69
0.404	7	11	41	5	1	6	101
0.404	7	9	41	5	2	14	253
0.404	7	10	41	5	3	12	201
0.404	8	20	41	5	1	10	501
0.404	9	6	41	5	1	2	41
0.404	9	12	41	5	3	0	26
0.404	10	1	41	5	1	18	999
0.404	11	2	41	5	1	12	621
0.404	12	3	41	5	1	28	2292
0.404	13	4	41	5	1	28	2292
0.405	1	22	41	6	1	4	105
0.405	1	18	41	6	2	2	65
0.405	2	15	41	6	1	4	105
0.405	2	14	41	6	2	8	209
0.405	3	17	41	6	1	12	201
0.405	3	16	41	6	2	6	101
0.405	4	19	41	6	1	2	65
0.405	4	5	41	6	2	6	153
0.405	6	7	41	6	1	8	137
0.405	6	23	41	6	2	2	41
0.405	6	13	41	6	3	4	69
0.405	7	11	41	6	1	6	101
0.405	7	9	41	6	2	14	253
0.405	7	10	41	6	3	12	201
0.405	8	20	41	6	1	10	501
0.405	9	6	41	6	1	2	41
0.405	9	12	41	6	3	0	26
0.405	10	1	41	6	1	18	999
0.405	11	2	41	6	1	12	621
0.405	12	3	41	6	1	28	2292
0.405	13	4	41	6	1	28	2292
0.406	1	22	41	7	1	4	105
0.406	1	18	41	7	2	2	65
0.406	2	15	41	7	1	4	105
0.406	2	14	41	7	2	8	209
0.406	3	17	41	7	1	12	201
0.406	3	16	41	7	2	6	101
0.406	3	8	41	7	6	26	621
0.406	4	19	41	7	1	2	65
0.406	4	5	41	7	2	6	153
0.406	6	7	41	7	1	8	137
0.406	6	23	41	7	2	2	41
0.406	6	13	41	7	3	4	69
0.406	7	11	41	7	1	6	101
0.406	7	9	41	7	2	14	253
0.406	7	10	41	7	3	12	201
0.406	8	20	41	7	1	10	501
0.406	9	6	41	7	1	2	41
0.406	9	12	41	7	3	0	26
0.406	10	1	41	7	1	18	999
0.406	11	2	41	7	1	12	621
0.406	12	3	41	7	1	28	2292
0.406	13	4	41	7	1	28	2292
0.407	1	22	41	8	1	4	105
0.407	1	18	41	8	2	2	65
0.407	2	15	41	8	1	4	105
0.407	2	14	41	8	2	8	209
0.407	3	17	41	8	1	12	201
0.407	3	16	41	8	2	6	101
0.407	3	8	41	8	6	26	621
0.407	4	19	41	8	1	2	65
0.407	4	5	41	8	2	6	153
0.407	6	7	41	8	1	8	137
0.407	6	23	41	8	2	2	41
0.407	6	13	41	8	3	4	69
0.407	7	11	41	8	1	6	101
0.407	7	9	41	8	2	14	253
0.407	7	10	41	8	3	12	201
0.407	8	20	41	8	1	10	501
0.407	9	6	41	8	1	2	41
0.407	9	12	41	8	3	0	26
0.407	10	1	41	8	1	18	999
0.407	11	2	41	8	1	12	621
0.407	12	3	41	8	1	28	2292
0.407	13	4	41	8	1	28	2292
0.408	1	22	41	9	1	4	105
0.408	1	18	41	9	2	2	65
0.408	2	15	41	9	1	4	105
0.408	2	14	41	9	2	8	209
0.408	3	17	41	9	1	12	201
0.408	3	16	41	9	2	6	101
0.408	3	8	41	9	6	26	621
0.408	4	5	41	9	2	6	153
0.408	6	7	41	9	1	6	101
0.408	6	23	41	9	2	2	41
0.408	6	13	41	9	3	4	69
0.408	7	11	41	9	1	6	101
0.408	7	9	41	9	2	14	253
0.408	7	10	41	9	3	12	201
0.408	8	20	41	9	1	8	437
0.408	9	6	41	9	1	2	41
0.408	9	12	41	9	3	0	26
0.408	10	1	41	9	1	18	999
0.408	11	2	41	9	1	10	501
0.408	12	3	41	9	1	28	2292
0.408	13	4	41	9	1	28	2292
0.409	1	22	41	10	1	4	105
0.409	1	18	41	10	2	2	65
0.409	2	15	41	10	1	4	105
0.409	2	14	41	10	2	8	209
0.409	3	17	41	10	1	12	201
0.409	3	16	41	10	2	6	101
0.409	3	8	41	10	6	26	621
0.409	4	5	41	10	2	6	153
0.409	6	7	41	10	1	6	101
0.409	6	23	41	10	2	2	41
0.409	6	13	41	10	3	4	69
0.409	7	11	41	10	1	6	101
0.409	7	9	41	10	2	14	253
0.409	7	10	41	10	3	12	201
0.409	8	20	41	10	1	8	437
0.409	9	6	41	10	1	2	41
0.409	9	12	41	10	3	0	26
0.409	10	1	41	10	1	18	999
0.409	11	2	41	10	1	10	501
0.409	12	3	41	10	1	28	2292
0.409	13	4	41	10	1	28	2292
0.41	1	22	42	1	1	4	105
0.41	1	18	42	1	2	2	65
0.41	2	15	42	1	1	4	105
0.41	2	14	42	1	2	8	209
0.41	3	17	42	1	1	12	201
0.41	3	16	42	1	2	6	101
0.41	3	8	42	1	6	26	621
0.41	4	5	42	1	2	6	153
0.41	6	13	42	1	3	24	533
0.41	6	7	42	1	1	6	101
0.41	6	23	42	1	2	2	41
0.41	7	11	42	1	1	6	101
0.41	7	9	42	1	2	14	253
0.41	7	10	42	1	3	6	101
0.41	8	20	42	1	1	8	437
0.41	9	6	42	1	1	2	41
0.41	10	1	42	1	1	18	999
0.41	11	2	42	1	1	10	501
0.41	12	3	42	1	1	28	2292
0.41	13	4	42	1	1	28	2292
0.411	1	22	42	2	1	4	105
0.411	1	18	42	2	2	2	65
0.411	2	15	42	2	1	4	105
0.411	2	14	42	2	2	10	233
0.411	3	17	42	2	1	14	253
0.411	3	16	42	2	2	6	101
0.411	3	8	42	2	6	26	621
0.411	4	19	42	2	1	2	65
0.411	4	5	42	2	2	4	105
0.411	6	7	42	2	1	8	137
0.411	6	23	42	2	2	2	41
0.411	6	13	42	2	3	4	69
0.411	7	11	42	2	1	8	137
0.411	7	9	42	2	2	20	389
0.411	7	10	42	2	3	6	101
0.411	8	20	42	2	1	8	437
0.411	9	6	42	2	1	4	69
0.411	10	1	42	2	1	20	1239
0.411	11	2	42	2	1	12	621
0.411	12	3	42	2	1	28	2292
0.411	13	4	42	2	1	28	2292
0.412	1	22	42	3	1	4	105
0.412	1	18	42	3	2	2	65
0.412	2	15	42	3	1	4	105
0.412	2	14	42	3	2	8	209
0.412	3	17	42	3	1	12	201
0.412	3	16	42	3	2	6	101
0.412	3	8	42	3	6	26	621
0.412	4	5	42	3	2	6	153
0.412	6	7	42	3	1	6	101
0.412	6	23	42	3	2	2	41
0.412	6	13	42	3	3	4	69
0.412	7	11	42	3	1	6	101
0.412	7	10	42	3	3	6	101
0.412	8	20	42	3	1	8	437
0.412	9	6	42	3	1	2	41
0.412	10	1	42	3	1	18	999
0.412	11	2	42	3	1	12	621
0.412	12	3	42	3	1	28	2292
0.412	13	4	42	3	1	28	2292
0.413	1	22	42	4	1	4	105
0.413	1	18	42	4	2	2	65
0.413	2	15	42	4	1	4	105
0.413	2	14	42	4	2	8	209
0.413	3	17	42	4	1	12	201
0.413	3	16	42	4	2	6	101
0.413	4	5	42	4	2	6	153
0.413	6	7	42	4	1	6	101
0.413	6	23	42	4	2	2	41
0.413	6	13	42	4	3	4	69
0.413	7	11	42	4	1	6	101
0.413	7	9	42	4	2	14	253
0.413	7	10	42	4	3	6	101
0.413	8	20	42	4	1	8	437
0.413	9	6	42	4	1	2	41
0.413	10	1	42	4	1	18	999
0.413	11	2	42	4	1	10	501
0.413	12	3	42	4	1	28	2292
0.413	13	4	42	4	1	28	2292
0.414	1	22	42	5	1	4	105
0.414	1	18	42	5	2	2	65
0.414	2	15	42	5	1	4	105
0.414	2	14	42	5	2	8	209
0.414	3	17	42	5	1	12	201
0.414	3	16	42	5	2	6	101
0.414	4	5	42	5	2	6	153
0.414	6	7	42	5	1	6	101
0.414	6	23	42	5	2	2	41
0.414	6	13	42	5	3	4	69
0.414	7	11	42	5	1	6	101
0.414	7	9	42	5	2	14	253
0.414	7	10	42	5	3	6	101
0.414	8	20	42	5	1	8	437
0.414	9	6	42	5	1	2	41
0.414	10	1	42	5	1	18	999
0.414	11	2	42	5	1	10	501
0.414	12	3	42	5	1	28	2292
0.414	13	4	42	5	1	28	2292
0.415	1	22	42	6	1	4	105
0.415	1	18	42	6	2	2	65
0.415	2	15	42	6	1	4	105
0.415	2	14	42	6	2	8	209
0.415	3	17	42	6	1	12	201
0.415	3	16	42	6	2	6	101
0.415	4	5	42	6	2	6	153
0.415	6	7	42	6	1	8	137
0.415	6	23	42	6	2	2	41
0.415	6	13	42	6	3	4	69
0.415	7	11	42	6	1	6	101
0.415	7	9	42	6	2	14	253
0.415	7	10	42	6	3	6	101
0.415	8	20	42	6	1	8	437
0.415	9	6	42	6	1	2	41
0.415	10	1	42	6	1	18	999
0.415	11	2	42	6	1	10	501
0.415	12	3	42	6	1	28	2292
0.415	13	4	42	6	1	28	2292
0.416	1	22	42	7	1	4	105
0.416	1	18	42	7	2	2	65
0.416	2	15	42	7	1	4	105
0.416	2	14	42	7	2	8	209
0.416	3	17	42	7	1	12	201
0.416	3	16	42	7	2	6	101
0.416	6	7	42	7	1	8	137
0.416	6	23	42	7	2	2	41
0.416	6	13	42	7	3	4	69
0.416	7	11	42	7	1	6	101
0.416	7	9	42	7	2	14	253
0.416	7	10	42	7	3	6	101
0.416	8	20	42	7	1	8	437
0.416	9	6	42	7	1	2	41
0.416	10	1	42	7	1	18	999
0.416	11	2	42	7	1	10	501
0.416	12	3	42	7	1	28	2292
0.416	13	4	42	7	1	28	2292
0.417	1	22	42	8	1	4	105
0.417	1	18	42	8	2	2	65
0.417	2	15	42	8	1	4	105
0.417	2	14	42	8	2	8	209
0.417	3	17	42	8	1	12	201
0.417	3	16	42	8	2	6	101
0.417	6	13	42	8	3	24	533
0.417	6	7	42	8	1	8	137
0.417	6	23	42	8	2	2	41
0.417	7	11	42	8	1	6	101
0.417	7	9	42	8	2	14	253
0.417	7	10	42	8	3	12	201
0.417	8	20	42	8	1	8	437
0.417	9	6	42	8	1	2	41
0.417	10	1	42	8	1	18	999
0.417	11	2	42	8	1	10	501
0.417	12	3	42	8	1	28	2292
0.417	13	4	42	8	1	28	2292
0.418	1	22	42	9	1	4	105
0.418	1	18	42	9	2	2	65
0.418	2	15	42	9	1	4	105
0.418	2	14	42	9	2	8	209
0.418	3	17	42	9	1	12	201
0.418	3	16	42	9	2	6	101
0.418	6	7	42	9	1	6	101
0.418	6	23	42	9	2	2	41
0.418	6	13	42	9	3	4	69
0.418	7	11	42	9	1	6	101
0.418	7	9	42	9	2	14	253
0.418	7	10	42	9	3	12	201
0.418	8	20	42	9	1	8	437
0.418	9	6	42	9	1	2	41
0.418	10	1	42	9	1	18	999
0.418	11	2	42	9	1	10	501
0.418	12	3	42	9	1	28	2292
0.418	13	4	42	9	1	28	2292
0.419	1	22	42	10	1	4	105
0.419	1	18	42	10	2	2	65
0.419	2	15	42	10	1	4	105
0.419	2	14	42	10	2	8	209
0.419	3	8	42	10	6	26	621
0.419	3	17	42	10	1	12	201
0.419	3	16	42	10	2	6	101
0.419	6	7	42	10	1	8	137
0.419	6	23	42	10	2	2	41
0.419	6	13	42	10	3	2	41
0.419	7	11	42	10	1	6	101
0.419	7	9	42	10	2	14	253
0.419	7	10	42	10	3	12	201
0.419	8	20	42	10	1	10	501
0.419	9	6	42	10	1	2	41
0.419	10	1	42	10	1	18	999
0.419	11	2	42	10	1	12	621
0.419	12	3	42	10	1	28	2292
0.419	13	4	42	10	1	28	2292
0.42	1	22	43	1	1	4	105
0.42	1	18	43	1	2	2	65
0.42	2	15	43	1	1	4	105
0.42	2	14	43	1	2	8	209
0.42	3	17	43	1	1	12	201
0.42	3	16	43	1	2	6	101
0.42	6	7	43	1	1	8	137
0.42	6	23	43	1	2	2	41
0.42	6	13	43	1	3	4	69
0.42	7	11	43	1	1	6	101
0.42	7	9	43	1	2	14	253
0.42	7	10	43	1	3	12	201
0.42	8	20	43	1	1	10	501
0.42	9	6	43	1	1	2	41
0.42	10	1	43	1	1	18	999
0.42	11	2	43	1	1	12	621
0.42	12	3	43	1	1	28	2292
0.42	13	4	43	1	1	28	2292
0.421	1	22	43	2	1	4	105
0.421	1	18	43	2	2	2	65
0.421	2	15	43	2	1	4	105
0.421	2	14	43	2	2	8	209
0.421	3	17	43	2	1	12	201
0.421	3	16	43	2	2	6	101
0.421	6	7	43	2	1	8	137
0.421	6	23	43	2	2	2	41
0.421	6	13	43	2	3	4	69
0.421	7	11	43	2	1	6	101
0.421	7	9	43	2	2	14	253
0.421	7	10	43	2	3	12	201
0.421	8	20	43	2	1	10	501
0.421	9	6	43	2	1	2	41
0.421	10	1	43	2	1	18	999
0.421	11	2	43	2	1	12	621
0.421	12	3	43	2	1	28	2292
0.421	13	4	43	2	1	28	2292
0.422	1	22	43	3	1	4	105
0.422	1	18	43	3	2	2	65
0.422	2	15	43	3	1	4	105
0.422	2	14	43	3	2	8	209
0.422	3	17	43	3	1	12	201
0.422	3	16	43	3	2	6	101
0.422	6	7	43	3	1	8	137
0.422	6	23	43	3	2	2	41
0.422	6	13	43	3	3	4	69
0.422	7	11	43	3	1	6	101
0.422	7	9	43	3	2	14	253
0.422	7	10	43	3	3	12	201
0.422	8	20	43	3	1	10	501
0.422	9	6	43	3	1	2	41
0.422	10	1	43	3	1	18	999
0.422	11	2	43	3	1	12	621
0.422	12	3	43	3	1	28	2292
0.422	13	4	43	3	1	28	2292
0.423	1	22	43	4	1	4	105
0.423	1	18	43	4	2	2	65
0.423	2	15	43	4	1	4	105
0.423	2	14	43	4	2	8	209
0.423	3	17	43	4	1	12	201
0.423	3	16	43	4	2	6	101
0.423	6	7	43	4	1	8	137
0.423	6	23	43	4	2	2	41
0.423	6	13	43	4	3	4	69
0.423	7	11	43	4	1	6	101
0.423	7	9	43	4	2	14	253
0.423	7	10	43	4	3	12	201
0.423	8	20	43	4	1	10	501
0.423	9	6	43	4	1	2	41
0.423	10	1	43	4	1	18	999
0.423	11	2	43	4	1	12	621
0.423	12	3	43	4	1	28	2292
0.423	13	4	43	4	1	28	2292
0.424	1	22	43	5	1	4	105
0.424	1	18	43	5	2	2	65
0.424	2	15	43	5	1	4	105
0.424	2	14	43	5	2	10	233
0.424	3	17	43	5	1	12	201
0.424	3	16	43	5	2	6	101
0.424	6	7	43	5	1	8	137
0.424	6	23	43	5	2	2	41
0.424	7	11	43	5	1	6	101
0.424	7	9	43	5	2	14	253
0.424	7	10	43	5	3	12	201
0.424	8	20	43	5	1	10	501
0.424	9	6	43	5	1	2	41
0.424	10	1	43	5	1	18	999
0.424	11	2	43	5	1	12	621
0.424	12	3	43	5	1	28	2292
0.424	13	4	43	5	1	28	2292
0.425	1	22	43	6	1	4	105
0.425	1	18	43	6	2	2	65
0.425	2	15	43	6	1	4	105
0.425	2	14	43	6	2	8	209
0.425	3	17	43	6	1	12	201
0.425	3	16	43	6	2	6	101
0.425	6	7	43	6	1	8	137
0.425	6	23	43	6	2	2	41
0.425	6	13	43	6	3	4	69
0.425	7	11	43	6	1	6	101
0.425	7	9	43	6	2	14	253
0.425	7	10	43	6	3	12	201
0.425	8	20	43	6	1	10	501
0.425	9	6	43	6	1	2	41
0.425	10	1	43	6	1	18	999
0.425	11	2	43	6	1	12	621
0.425	12	3	43	6	1	28	2292
0.425	13	4	43	6	1	28	2292
0.426	1	22	43	7	1	4	105
0.426	1	18	43	7	2	2	65
0.426	2	15	43	7	1	4	105
0.426	2	14	43	7	2	8	209
0.426	3	17	43	7	1	12	201
0.426	3	16	43	7	2	6	101
0.426	6	7	43	7	1	8	137
0.426	6	23	43	7	2	2	41
0.426	6	13	43	7	3	4	69
0.426	7	11	43	7	1	6	101
0.426	7	9	43	7	2	14	253
0.426	7	10	43	7	3	12	201
0.426	8	20	43	7	1	10	501
0.426	9	6	43	7	1	2	41
0.426	10	1	43	7	1	18	999
0.426	11	2	43	7	1	12	621
0.426	12	3	43	7	1	28	2292
0.426	13	4	43	7	1	28	2292
0.427	1	22	43	8	1	4	105
0.427	1	18	43	8	2	2	65
0.427	2	15	43	8	1	4	105
0.427	2	14	43	8	2	8	209
0.427	3	17	43	8	1	12	201
0.427	3	16	43	8	2	6	101
0.427	6	7	43	8	1	8	137
0.427	6	23	43	8	2	2	41
0.427	6	13	43	8	3	4	69
0.427	7	11	43	8	1	6	101
0.427	7	9	43	8	2	14	253
0.427	7	10	43	8	3	12	201
0.427	8	20	43	8	1	10	501
0.427	9	6	43	8	1	2	41
0.427	10	1	43	8	1	18	999
0.427	11	2	43	8	1	12	621
0.427	12	3	43	8	1	28	2292
0.427	13	4	43	8	1	28	2292
0.428	1	22	43	9	1	4	105
0.428	1	18	43	9	2	2	65
0.428	2	15	43	9	1	4	105
0.428	2	14	43	9	2	8	209
0.428	3	17	43	9	1	12	201
0.428	3	16	43	9	2	6	101
0.428	6	7	43	9	1	8	137
0.428	6	23	43	9	2	2	41
0.428	6	13	43	9	3	4	69
0.428	7	11	43	9	1	6	101
0.428	7	9	43	9	2	14	253
0.428	7	10	43	9	3	12	201
0.428	8	20	43	9	1	10	501
0.428	9	6	43	9	1	2	41
0.428	10	1	43	9	1	18	999
0.428	11	2	43	9	1	12	621
0.428	12	3	43	9	1	28	2292
0.428	13	4	43	9	1	28	2292
0.429	1	22	43	10	1	4	105
0.429	1	18	43	10	2	2	65
0.429	2	15	43	10	1	4	105
0.429	2	14	43	10	2	8	209
0.429	3	17	43	10	1	12	201
0.429	3	16	43	10	2	6	101
0.429	6	7	43	10	1	8	137
0.429	6	23	43	10	2	2	41
0.429	6	13	43	10	3	4	69
0.429	7	11	43	10	1	6	101
0.429	7	9	43	10	2	14	253
0.429	7	10	43	10	3	12	201
0.429	8	20	43	10	1	10	501
0.429	9	6	43	10	1	2	41
0.429	10	1	43	10	1	18	999
0.429	11	2	43	10	1	12	621
0.429	12	3	43	10	1	28	2292
0.429	13	4	43	10	1	28	2292
0.43	1	22	44	1	1	4	105
0.43	1	18	44	1	2	2	65
0.43	2	15	44	1	1	6	153
0.43	2	14	44	1	2	12	301
0.43	3	17	44	1	1	14	253
0.43	3	16	44	1	2	6	101
0.43	6	7	44	1	1	8	137
0.43	6	23	44	1	2	2	41
0.43	6	13	44	1	3	6	101
0.43	7	11	44	1	1	8	137
0.43	7	9	44	1	2	22	469
0.43	7	10	44	1	3	20	389
0.43	8	20	44	1	1	10	501
0.43	9	6	44	1	1	4	69
0.43	10	1	44	1	1	20	1239
0.43	11	2	44	1	1	12	621
0.43	12	3	44	1	1	28	2292
0.43	13	4	44	1	1	28	2292
0.431	1	22	44	2	1	4	105
0.431	1	18	44	2	2	2	65
0.431	2	15	44	2	1	4	105
0.431	2	14	44	2	2	10	233
0.431	3	17	44	2	1	12	201
0.431	3	16	44	2	2	6	101
0.431	6	7	44	2	1	8	137
0.431	6	23	44	2	2	2	41
0.431	6	13	44	2	3	6	101
0.431	7	11	44	2	1	6	101
0.431	7	9	44	2	2	14	253
0.431	7	10	44	2	3	12	201
0.431	8	20	44	2	1	10	501
0.431	9	6	44	2	1	2	41
0.431	10	1	44	2	1	18	999
0.431	11	2	44	2	1	12	621
0.431	12	3	44	2	1	28	2292
0.431	13	4	44	2	1	28	2292
0.432	1	22	44	3	1	4	105
0.432	1	18	44	3	2	2	65
0.432	2	15	44	3	1	4	105
0.432	2	14	44	3	2	8	209
0.432	3	17	44	3	1	12	201
0.432	3	16	44	3	2	6	101
0.432	6	7	44	3	1	8	137
0.432	6	23	44	3	2	2	41
0.432	6	13	44	3	3	4	69
0.432	7	11	44	3	1	6	101
0.432	7	9	44	3	2	14	253
0.432	7	10	44	3	3	12	201
0.432	8	20	44	3	1	10	501
0.432	9	6	44	3	1	2	41
0.432	10	1	44	3	1	18	999
0.432	11	2	44	3	1	12	621
0.432	12	3	44	3	1	28	2292
0.432	13	4	44	3	1	28	2292
0.433	1	22	44	4	1	4	105
0.433	1	18	44	4	2	2	65
0.433	2	15	44	4	1	4	105
0.433	2	14	44	4	2	8	209
0.433	3	17	44	4	1	12	201
0.433	3	16	44	4	2	6	101
0.433	6	7	44	4	1	8	137
0.433	6	23	44	4	2	2	41
0.433	6	13	44	4	3	4	69
0.433	7	11	44	4	1	6	101
0.433	7	9	44	4	2	14	253
0.433	7	10	44	4	3	12	201
0.433	8	20	44	4	1	10	501
0.433	9	6	44	4	1	2	41
0.433	10	1	44	4	1	18	999
